LSOAcode2011,LSOAname2011,LocalAuthorityDistrictcode2013,LocalAuthorityDistrictname2013,IncomeScoreexponentiallytransformed,EmploymentScoreexponentiallytransformed,EducationSkillsandTrainingScoreexponentiallytransformed,HealthDeprivationandDisabilityScoreexponentiallytransformed,CrimeScoreexponentiallytransformed,BarrierstoHousingandServicesScoreexponentiallytransformed,LivingEnvironmentScoreexponentiallytransformed,imd,V13,fat,saturate,salt,sugar,protein,carb,fibre,alcohol,V22,energy_fat,energy_saturate,energy_sugar,energy_protein,energy_carb,energy_fibre,energy_alcohol,V30,unhealthy,healthy,alchocl
E01000069,Barking and Dagenham 011C,E09000002,Barking and Dagenham,13.964,13.251,15.465,11.472,23.349,24.423,16.841,118.765, ,9.548604508,3.979003084,0.576086293,11.45106815,5.045977258,19.75218294,1.56684582,0.151933883, ,85.93744057,35.81102776,45.8042726,20.18390903,79.00873176,2.911646106,1.063537179, ,1.291514502,-0.31800212,0.447069038
E01000070,Barking and Dagenham 011D,E09000002,Barking and Dagenham,19.22,17.284,14.405,8.118,44.814,36.064,23.214,163.119, ,9.610320449,3.763266472,0.578328061,10.65318421,5.295908908,19.47994904,1.655597308,0.148141452, ,86.49288405,33.86939825,42.61273686,21.18363563,77.91979617,3.068634363,1.036990162, ,0.858252191,0.28166469,-0.186027308
E01000071,Barking and Dagenham 011E,E09000002,Barking and Dagenham,21.637,9.576,15.201,13.518,19.69,41.609,18.22,139.451, ,9.509838453,3.765375799,0.584614692,12.45993643,4.985723518,20.28972512,2.13967792,0.15874147, ,85.58854608,33.88838219,49.83974572,19.94289407,81.15890049,4.025380529,1.111190289, ,1.54707245,0.340725383,-2.614141118
E01000072,Barking and Dagenham 017E,E09000002,Barking and Dagenham,44.781,35.501,35.336,33.022,79.153,67.24,36.881,331.914, ,9.418908086,3.725155776,0.654225395,10.10724603,5.489861912,18.6730586,1.622836796,0.188319882, ,84.77017278,33.52640199,40.42898412,21.95944765,74.69223442,3.017541988,1.318239175, ,0.348920795,1.230962129,0.21526646
E01000073,Barking and Dagenham 012B,E09000002,Barking and Dagenham,40.911,34.062,37.842,35.689,73.872,41.517,21.291,285.184, ,9.305345374,3.667277533,0.583992761,11.0446746,5.035798825,19.20638385,1.509087518,0.253756193, ,83.74810837,33.0054978,44.17869838,20.1431953,76.82553539,2.792818209,1.776293353, ,0.502123304,-0.481778349,0.793031538
E01000074,Barking and Dagenham 012C,E09000002,Barking and Dagenham,41.622,30.645,30.869,40.166,35.498,48.234,17.759,244.793, ,9.158292983,3.527687889,0.639965511,10.34456804,5.219485812,18.98715476,1.528286355,0.303178388, ,82.42463685,31.749191,41.37827215,20.87794325,75.94861905,2.875416811,2.122248714, ,-0.036269055,0.349561853,0.772874982
E01000075,Barking and Dagenham 012D,E09000002,Barking and Dagenham,37.272,30.134,33.019,22.61,84.149,49.229,37.778,294.191, ,8.202964886,3.073787879,0.585832563,9.528327003,5.83508652,22.60388959,1.679599688,0.177135009, ,73.82668397,27.66409091,38.11330801,23.34034608,90.41555837,3.128787879,1.239945062, ,-0.497315765,0.741985841,-2.287662613
E01000076,Barking and Dagenham 012E,E09000002,Barking and Dagenham,40.221,41.395,38.098,33.766,37.297,58.933,21.872,271.582, ,8.983567501,3.549827833,0.634572176,10.34814632,5.379633331,19.27907585,1.552149305,0.201423565, ,80.85210751,31.9484505,41.39258526,21.51853333,77.11630342,2.892991383,1.409964953, ,0.09597912,0.548108625,0.059695636
E01000077,Barking and Dagenham 008F,E09000002,Barking and Dagenham,41.58,37.06,34.457,26.381,37.681,45.489,32.722,255.37, ,9.650861919,3.699208903,0.594914434,11.54924022,5.25740027,20.75207314,1.597406051,0.178747267, ,86.85775728,33.29288013,46.19696088,21.02960108,83.00829254,2.898097899,1.251230871, ,1.155592582,0.159002092,-0.112996146
E01000078,Barking and Dagenham 007B,E09000002,Barking and Dagenham,47.189,29.26,34.986,20.252,55.796,47.146,30.093,264.722, ,8.795448578,3.309268782,0.557676134,9.904026866,4.971449672,18.53277885,1.572710917,0.17162598, ,79.1590372,29.78341904,39.61610746,19.88579869,74.13111541,2.903789205,1.201381863, ,-0.283547684,-0.851529987,-0.386372828
E01000079,Barking and Dagenham 009E,E09000002,Barking and Dagenham,40.461,35.017,29.966,36.476,44.159,56.852,22.898,265.829, ,8.9304879,3.371931108,0.643790952,10.97277528,5.115953234,19.69052297,1.54367025,0.193626346, ,80.3743911,30.34737997,43.89110114,20.46381294,78.7620919,2.830888177,1.355384423, ,0.184677891,0.046431049,-0.252527342
E01000080,Barking and Dagenham 007C,E09000002,Barking and Dagenham,37.935,37.842,25.89,27.362,34.275,52.038,19.3,234.642, ,9.282637055,3.562302302,0.625141763,10.33067382,5.563670961,18.57714139,1.550293246,0.285717077, ,83.54373349,32.06072072,41.32269527,22.25468384,74.30856558,2.935663846,2.000019541, ,-0.039202614,0.839311595,0.685775204
E01000081,Barking and Dagenham 007D,E09000002,Barking and Dagenham,30.245,29.582,32.507,27.673,42.818,43.331,23.058,229.214, ,9.390788198,3.717178433,0.579450485,11.3666773,5.263880267,19.68683739,1.513733669,0.21692237, ,84.51709379,33.4546059,45.46670919,21.05552107,78.74734957,2.82443722,1.518456591, ,0.757493624,-0.154176733,0.549013293
E01000082,Barking and Dagenham 007E,E09000002,Barking and Dagenham,35.081,32.819,27.645,26.624,34.534,40.063,27.927,224.693, ,10.77441179,4.435540228,0.661357371,12.49586239,4.94822723,20.73993231,1.469934025,0.113795027, ,96.96970611,39.91986205,49.98344958,19.79290892,82.95972924,2.594413504,0.796565189, ,2.786686635,0.546955192,1.701456542
E01000083,Barking and Dagenham 007F,E09000002,Barking and Dagenham,49.117,35.163,28.021,30.065,44.96,46.5,30.595,264.421, ,9.464688572,3.567358748,0.641267656,11.59919963,5.572312788,21.44644209,1.832062581,0.10555476, ,85.18219715,32.10622874,46.39679853,22.28925115,85.78576837,3.394019875,0.738883323, ,1.170484314,1.342439565,-1.945834348
E01000084,Barking and Dagenham 013D,E09000002,Barking and Dagenham,46.573,35.221,43.19,27.611,78.036,42.225,28.55,301.406, ,8.837164845,3.324961084,0.507119612,10.67424574,4.917726279,19.88090861,1.620069961,0.175130216, ,79.5344836,29.92464976,42.69698295,19.67090512,79.52363446,2.964092698,1.225911512, ,0.153535263,-1.404770124,-0.87174105
E01000085,Barking and Dagenham 013E,E09000002,Barking and Dagenham,39.283,36.358,36.395,26.262,55.019,61.23,26.977,281.524, ,9.987366983,3.876073251,0.523141857,11.50705904,4.601438593,19.95944515,1.567953717,0.145829492, ,89.88630284,34.88465926,46.02823615,18.40575437,79.83778061,2.729220117,1.020806441, ,1.568564082,-1.415177133,0.478035567
E01000086,Barking and Dagenham 013F,E09000002,Barking and Dagenham,39.513,33.946,28.119,42.126,62.819,40.964,24.505,271.992, ,9.848816457,3.789132142,0.57471863,12.35522722,5.224622766,20.144454,1.441180234,0.147871884, ,88.63934811,34.10218928,49.42090889,20.89849107,80.57781602,2.714449592,1.035103188, ,1.478718519,-0.339071554,0.719732084
E01000087,Barking and Dagenham 020B,E09000002,Barking and Dagenham,39.245,32.032,31.062,32.805,24.572,50.911,29.053,239.68, ,10.2130395,3.920755304,0.558755212,12.01758778,5.340725433,21.06582419,1.65246891,0.112142831, ,91.91735552,35.28679773,48.07035113,21.36290173,84.26329676,3.032932212,0.784999817, ,1.923489197,0.227741074,-0.263605845
E01000088,Barking and Dagenham 020C,E09000002,Barking and Dagenham,29.862,26.021,24.723,29.984,34.007,42.216,33.853,220.666, ,8.983413158,3.273367564,0.752463738,9.612551133,5.766703596,22.81295296,1.708250384,0.238382106, ,80.85071843,29.46030808,38.45020453,23.06681439,91.25181183,3.241010738,1.668674741, ,0.026483537,2.496119513,-1.433965501
E01000089,Barking and Dagenham 020D,E09000002,Barking and Dagenham,32.624,24.886,25.984,18.825,29.913,43.934,39.878,216.044, ,9.024271273,3.516730109,0.560194719,11.93148088,5.169836788,20.51166568,1.617306351,0.157951, ,81.21844146,31.65057098,47.72592353,20.67934715,82.04666272,3.011223429,1.105657002, ,0.799245332,-0.565490937,-0.809107014
E01000090,Barking and Dagenham 020E,E09000002,Barking and Dagenham,33.817,24.711,22.142,12.106,61.171,54.854,22.42,231.221, ,8.750963538,3.260058552,0.658347466,10.26801845,5.390108268,20.39688887,1.603793271,0.133227455, ,78.75867185,29.34052697,41.0720738,21.56043307,81.58755547,3.008625528,0.932592188, ,-0.022018699,0.710044442,-1.158562358
E01000091,Barking and Dagenham 022A,E09000002,Barking and Dagenham,57.099,46.422,38.515,32.733,38.192,60.185,22.06,295.206, ,9.384049747,3.706017738,0.577444694,11.61272022,4.923766274,20.63650407,1.518528342,0.202568387, ,84.45644772,33.35415965,46.45088089,19.6950651,82.54601626,2.853804651,1.417978707, ,1.039323102,-0.735275617,0.322961845
E01000092,Barking and Dagenham 019E,E09000002,Barking and Dagenham,35.488,28.175,19.731,15.869,51.741,78.181,16.138,245.323, ,9.011395404,3.568690403,0.583961908,10.43587042,5.138172573,18.76629126,1.512866732,0.221498661, ,81.10255864,32.11821363,41.74348168,20.55269029,75.06516505,2.798708611,1.55049063, ,0.087632082,-0.356956378,0.466991287
E01000093,Barking and Dagenham 022B,E09000002,Barking and Dagenham,50.962,48.296,30.999,36.669,65.423,57.753,24.407,314.509, ,9.00645551,3.582359968,0.651763387,10.12404359,5.593413401,18.69153155,1.5476119,0.170444703, ,81.05809959,32.24123971,40.49617437,22.3736536,74.76612619,2.933028492,1.193112921, ,0.007204469,1.081413872,0.082617628
E01000094,Barking and Dagenham 022C,E09000002,Barking and Dagenham,35.51,20.654,13.484,23.925,28,91.814,30.245,243.632, ,8.886565712,3.346513288,0.654392447,10.14757915,5.148979809,18.80429669,1.55366267,0.198873147, ,79.9790914,30.11861959,40.59031662,20.59591924,75.21718675,2.872199211,1.392112031, ,-0.205321697,0.2944345,-0.111403187
E01000095,Barking and Dagenham 018E,E09000002,Barking and Dagenham,34.853,25.374,28.608,18.938,67.086,88.998,13.906,277.763, ,7.245894765,2.611947629,0.643301144,9.512778039,5.929064579,35.47619,1.916520619,0.202280716, ,65.21305289,23.50752866,38.05111216,23.71625832,141.90476,3.66180409,1.415965014, ,0.377545268,1.39384806,-6.590206972
E01000096,Barking and Dagenham 022D,E09000002,Barking and Dagenham,61.013,27.366,33.889,23.954,76.142,70.23,31.333,323.927, ,9.038614317,3.481242737,0.649267159,11.4486684,5.060073342,20.62847794,1.489815654,0.128792423, ,81.34752886,31.33118463,45.79467361,20.24029337,82.51391176,2.797043099,0.901546964, ,0.706252165,-0.063118475,-0.29356563
E01000097,Barking and Dagenham 023C,E09000002,Barking and Dagenham,45.922,35.942,34.531,42.566,56.446,51.866,23.458,290.731, ,10.18254253,4.339411438,0.636096273,10.74566604,5.188985412,20.0555666,1.617800717,0.132239148, ,91.64288274,39.05470294,42.98266418,20.75594165,80.22226642,3.02739892,0.925674039, ,1.824663782,0.943460572,0.888529165
E01000098,Barking and Dagenham 023D,E09000002,Barking and Dagenham,41.517,37.628,33.628,30.519,66.933,41.915,19.533,271.673, ,9.773544893,3.904082185,0.655843658,10.99593349,5.015043705,19.42675867,1.479192874,0.170154307, ,87.96190404,35.13673967,43.98373397,20.06017482,77.70703468,2.732674584,1.191080148, ,1.119089847,0.327383698,1.090584486
E01000099,Barking and Dagenham 023E,E09000002,Barking and Dagenham,38.051,28.745,26.539,29.602,40.241,43.353,20.504,227.035, ,9.609018448,3.646625616,0.632441436,10.67146916,5.402319392,20.22586396,1.696366357,0.177836489, ,86.48116603,32.81963054,42.68587664,21.60927757,80.90345585,3.129199409,1.24485542, ,0.786119966,0.968408262,-0.509497198
E01000100,Barking and Dagenham 004B,E09000002,Barking and Dagenham,41.038,36.274,28.362,23.056,40.477,42.43,31.194,242.831, ,10.39594405,4.349955978,0.743177437,14.77303185,5.37402967,22.37908893,1.621731033,0.098922688, ,93.56349641,39.14960381,59.09212739,21.49611868,89.51635572,2.924100621,0.692458816, ,3.281716281,1.770998232,0.18074775
E01000101,Barking and Dagenham 004C,E09000002,Barking and Dagenham,47.012,35.362,28.417,41.357,51.249,41.601,33.394,278.392, ,8.65511795,3.22910397,0.549523153,9.964331618,4.901233861,18.10681487,1.546611979,0.195945272, ,77.89606155,29.06193573,39.85732647,19.60493544,72.42725949,2.842180371,1.371616906, ,-0.508027519,-1.156762442,-0.241985218
E01000102,Barking and Dagenham 007G,E09000002,Barking and Dagenham,47.492,35.32,26.673,34.775,52.562,42.827,24.328,263.977, ,9.502779661,3.784916584,0.589086806,10.62444799,5.171142572,19.14226122,1.509885012,0.317673812, ,85.52501695,34.06424925,42.49779196,20.68457029,76.56904487,2.801557993,2.223716683, ,0.450980272,-0.067736166,1.341855608
E01000103,Barking and Dagenham 014A,E09000002,Barking and Dagenham,50.591,32.932,38.841,28.929,64.836,55.961,17.183,289.273, ,9.18795328,3.477266532,0.606996553,10.61650934,5.26937794,18.41306848,1.480423419,0.249699443, ,82.69157952,31.29539878,42.46603738,21.07751176,73.65227392,2.77199425,1.747896103, ,-0.004705276,0.005488469,0.744531107
E01000104,Barking and Dagenham 014B,E09000002,Barking and Dagenham,50.616,44.23,31.057,23.412,21.64,56.705,18.569,246.229, ,9.239225896,3.49493795,0.586424846,10.23689317,4.873149353,17.56923631,1.531940467,0.327388689, ,83.15303306,31.45444155,40.94757268,19.49259741,70.27694524,2.817790506,2.291720821, ,-0.214922722,-0.660870235,1.150391307
E01000105,Barking and Dagenham 014C,E09000002,Barking and Dagenham,53.022,46.158,38.08,41.546,63.183,65.782,19.411,327.182, ,9.662204169,3.63675325,0.624486163,10.86168068,5.245836142,20.35973997,1.658120658,0.197631892, ,86.95983752,32.73077925,43.44672271,20.98334457,81.4389599,3.084193437,1.383423247, ,0.858235883,0.576792232,-0.243243358
E01000106,Barking and Dagenham 014D,E09000002,Barking and Dagenham,54.006,46.985,30.06,27.487,72.98,57.736,38.149,327.403, ,8.538184997,3.034200198,0.540333587,9.601679714,4.859441362,17.94675002,1.457745687,0.40401133, ,76.84366497,27.30780178,38.40671886,19.43776545,71.78700008,2.7367637,2.828079311, ,-1.253417478,-1.504076832,0.866608711
E01000107,Barking and Dagenham 010C,E09000002,Barking and Dagenham,25.803,27.154,25.391,20.255,33.185,42.421,19.747,193.956, ,9.880217316,3.878871174,0.534255952,11.63739018,4.946159675,19.3949639,1.590636673,0.143602152, ,88.92195584,34.90984056,46.54956071,19.7846387,77.5798556,2.902022794,1.005215066, ,1.405401989,-0.784640278,0.351461916
E01000108,Barking and Dagenham 010D,E09000002,Barking and Dagenham,28.286,21.005,22.338,20.331,40.606,33.871,44.535,210.972, ,9.822508557,3.73967105,0.587332337,11.84133562,5.188616269,20.92802617,1.592385515,0.196751802, ,88.40257702,33.65703945,47.3653425,20.75446508,83.71210467,2.894092381,1.377262614, ,1.357799158,-9.38E-05,0.078700329
E01000109,Barking and Dagenham 004D,E09000002,Barking and Dagenham,26.598,23.037,24.898,17.459,58.656,37.487,28.919,217.054, ,9.131729804,3.487158799,0.536326169,11.33345607,5.007171662,20.24306955,1.640091973,0.129902587, ,82.18556824,31.38442919,45.33382429,20.02868665,80.97227821,3.028080782,0.909318112, ,0.732704547,-0.90587386,-0.931928539
E01000110,Barking and Dagenham 002C,E09000002,Barking and Dagenham,15.873,14.609,13.434,18.538,17.904,23.175,14.294,117.827, ,8.899515942,3.337943961,0.516050242,10.93347633,4.996700483,19.71284831,1.711365217,0.27673874, ,80.09564348,30.04149565,43.73390531,19.98680193,78.85139324,3.15578744,1.937171181, ,0.058786614,-1.069932155,-0.779175456
E01000111,Barking and Dagenham 002D,E09000002,Barking and Dagenham,37.979,23.732,23.42,21.082,47.492,43.113,29.304,226.122, ,9.469089907,3.472403031,0.5964062,10.44226318,5.305318636,21.28829487,1.71005236,0.176805183, ,85.22180916,31.25162728,41.7690527,21.22127454,85.15317947,3.224679297,1.23763628, ,0.673681062,0.438626151,-1.054024387
E01000112,Barking and Dagenham 002E,E09000002,Barking and Dagenham,22.632,15.336,16.097,12.32,41.092,37.774,37.046,182.297, ,8.929631795,3.325211186,0.551652929,11.06152375,5.504013615,23.91628318,1.657457635,0.107419311, ,80.36668616,29.92690068,44.24609501,22.01605446,95.66513273,3.079234009,0.75193518, ,0.861119156,-0.021218463,-2.150200752
E01000113,Barking and Dagenham 002F,E09000002,Barking and Dagenham,30.001,20.845,13.218,11.428,61.32,38.389,27.93,203.131, ,9.015644831,3.490083589,0.536223942,11.27350734,5.545167178,19.86452292,1.686847492,0.152931497, ,81.14080348,31.4107523,45.09402934,22.18066871,79.45809166,3.167890367,1.070520477, ,0.462720049,-0.013670782,-1.125784493
E01000114,Barking and Dagenham 004E,E09000002,Barking and Dagenham,28.075,19.353,20.663,17.834,47.503,39.128,30.569,203.125, ,9.550925976,3.932998393,0.530006983,11.78867499,4.67283737,20.47665101,1.624544612,0.107724134, ,85.95833379,35.39698554,47.15469995,18.69134948,81.90660405,3.015743945,0.75406894, ,1.61514747,-1.295001948,-0.195066666
E01000115,Barnet 009A,E09000003,Barnet,2.774,3.31,2.753,1.517,10.665,11.378,9.678,42.075, ,9.053064493,3.560832785,0.595547106,10.31795811,5.51636829,18.25113708,1.74076205,0.194981767, ,81.47758044,32.04749506,41.27183242,22.06547316,73.00454831,3.288153269,1.364872368, ,0.023608444,0.72344136,-0.666107987
E01000116,Barnet 009B,E09000003,Barnet,11.263,7.59,2.722,3.057,22.086,12.294,15.784,74.796, ,8.840597658,3.484857858,0.616842536,10.3735538,5.395972934,17.9366799,1.65312815,0.25325439, ,79.56537893,31.36372072,41.4942152,21.58389174,71.7467196,3.100026046,1.77278073, ,-0.287441457,0.49422683,-0.095164114
E01000117,Barnet 010A,E09000003,Barnet,10.864,8.613,5.264,2.421,25.814,20.646,16.205,89.827, ,8.940117781,3.642699844,0.626909756,10.14573267,5.546205059,18.2359923,1.631027442,0.208541876, ,80.46106003,32.7842986,40.58293067,22.18482024,72.94396919,3.082226262,1.459793133, ,-0.062857498,0.904855897,-0.005735836
E01000118,Barnet 010B,E09000003,Barnet,13.083,10.72,7.406,2.314,26.165,17.067,11.712,88.467, ,8.979714849,3.509098596,0.584183655,10.30940461,5.381363222,18.2691973,1.689000133,0.256664064, ,80.81743364,31.58188736,41.23761843,21.52545289,73.07678918,3.1568167,1.796648451, ,-0.156301718,0.286400587,-0.229298193
E01000119,Barnet 009C,E09000003,Barnet,11.867,6.18,2.671,1.845,54.914,14.324,16.217,108.018, ,9.294135348,3.688315344,0.586675314,10.13705832,5.514780211,18.07807912,1.699756038,0.21269509, ,83.64721813,33.1948381,40.54823329,22.05912084,72.31231647,3.165149554,1.48886563, ,0.151989564,0.713822777,-0.083342642
E01000120,Barnet 009D,E09000003,Barnet,9.425,6.842,3.361,2.12,21.886,12.442,13.408,69.484, ,8.802622764,3.538522911,0.544344058,10.86210349,5.368665779,18.40528499,1.668499649,0.212581427, ,79.22360488,31.8467062,43.44841395,21.47466312,73.62113995,3.128037531,1.488069991, ,0.020608315,-0.244425498,-0.464739806
E01000121,Barnet 010C,E09000003,Barnet,53.245,45.77,25.376,37.81,30.307,44.98,10.766,248.254, ,8.835505453,3.550215872,0.613294189,10.89478612,5.423199997,18.67096605,1.565421913,0.167714907, ,79.51954908,31.95194284,43.57914447,21.69279999,74.6838642,2.930070985,1.174004352, ,0.13089001,0.325114974,-0.172976034
E01000122,Barnet 009E,E09000003,Barnet,9.915,7.033,1.962,1.728,10.713,35.462,15.186,81.999, ,9.061090691,3.510237077,0.630518441,9.286600446,5.449052276,17.68368775,1.677192087,0.238741594, ,81.54981622,31.59213369,37.14640178,21.7962091,70.73475099,3.139010782,1.671191161, ,-0.440127797,0.95669473,-0.024039196
E01000123,Barnet 010D,E09000003,Barnet,13.525,7.568,7.964,4.996,13.652,34.562,12.749,95.016, ,9.002622519,3.64046085,0.601184334,9.302517479,5.394844126,17.03289849,1.588367867,0.267002597, ,81.02360267,32.76414765,37.21006992,21.5793765,68.13159394,2.982654939,1.869018178, ,-0.494359444,0.486697509,0.767839337
E01000124,Barnet 010E,E09000003,Barnet,30.078,25.765,11.573,15.585,39.521,34.837,25.824,183.183, ,8.985820656,3.519310737,0.621685084,9.517434824,5.431426043,17.63010595,1.616127511,0.255320851, ,80.8723859,31.67379664,38.0697393,21.72570417,70.52042381,3.019355328,1.787245957, ,-0.460498981,0.702953763,0.303974331
E01000125,Barnet 024A,E09000003,Barnet,38.7,21.706,28.128,21.57,49.112,54.415,27.382,241.013, ,8.937590278,3.494169568,0.586705922,11.17876369,5.236482524,20.71249994,1.572824217,0.169152765, ,80.43831251,31.44752611,44.71505477,20.9459301,82.84999975,2.931345483,1.184069358, ,0.526963,-0.220434859,-0.59914957
E01000126,Barnet 026A,E09000003,Barnet,45.963,33.784,13.722,23.837,18.383,84.5,30.525,250.714, ,8.762387446,3.498320195,0.537845289,10.66328024,5.186216586,19.29858765,1.559145194,0.161584992, ,78.86148702,31.48488176,42.65312096,20.74486634,77.1943506,2.904117257,1.131094942, ,0.14277966,-0.75709153,-0.380111519
E01000127,Barnet 024B,E09000003,Barnet,40.501,32.834,22.249,18.429,32.987,38.5,17.129,202.629, ,8.776888878,3.372569634,0.629945885,10.07653026,5.531029639,20.18923822,1.620439367,0.204583222, ,78.9919999,30.3531267,40.30612104,22.12411855,80.75695288,3.042230953,1.432082551, ,-0.134404054,0.767051138,-0.74709002
E01000128,Barnet 024C,E09000003,Barnet,32.388,18.869,26.342,6.489,54.064,42.022,20.369,200.543, ,8.763081922,3.503908036,0.554273843,10.59097281,5.21892946,19.59625689,1.549210306,0.202547831, ,78.8677373,31.53517233,42.36389123,20.87571784,78.38502757,2.928948377,1.41783482, ,0.086419555,-0.558231158,-0.181453528
E01000129,Barnet 024D,E09000003,Barnet,40.985,25.183,29.078,25.043,60.663,69.708,33.059,283.719, ,8.849591785,3.47034086,0.566075258,10.13456286,5.421777738,19.57623812,1.538127191,0.201435588, ,79.64632606,31.23306774,40.53825143,21.68711095,78.30495249,2.899218043,1.410049114, ,-0.064592086,-0.073833985,-0.139669873
E01000130,Barnet 021A,E09000003,Barnet,38.774,30.483,19.107,19.808,44.66,49.412,40.489,242.733, ,8.646213985,3.390156105,0.584196541,9.962780777,5.46285148,19.20433098,1.581825892,0.274291531, ,77.81592586,30.51140495,39.85112311,21.85140592,76.81732394,2.986948381,1.920040717, ,-0.467211951,0.157192333,-0.119356244
E01000131,Barnet 024E,E09000003,Barnet,15.737,14.627,13.13,11.157,50.81,51.722,15.828,173.011, ,8.754264196,3.388055368,0.556568495,9.628899714,5.538205306,17.71374426,1.549191854,0.240242851, ,78.78837776,30.49249831,38.51559886,22.15282122,70.85497705,2.890125285,1.681699959, ,-0.667611971,0.041559916,0.174220323
E01000132,Barnet 021B,E09000003,Barnet,34.269,24.624,22.689,15.504,45.524,37.328,16.71,196.648, ,9.049430913,3.57352614,0.621724175,10.54063134,5.424182942,20.82636296,1.58567477,0.180764722, ,81.44487822,32.16173526,42.16252534,21.69673177,83.30545183,2.963491016,1.265353057, ,0.452466806,0.561166629,-0.439452535
E01000133,Barnet 021C,E09000003,Barnet,39.742,42.242,28.263,31.049,33.03,43.362,21.598,239.286, ,9.160340055,3.763108249,0.575270185,11.93566536,5.174744024,21.37736487,1.582700188,0.156073811, ,82.4430605,33.86797424,47.74266145,20.6989761,85.50945949,2.965577014,1.092516675, ,1.21210102,-0.344934643,-0.416120155
E01000134,Barnet 024F,E09000003,Barnet,35.592,23.15,16.74,11.955,16.358,46.055,21.951,171.801, ,8.774423132,3.473388057,0.569951545,10.65988445,5.176787432,20.59797234,1.589027198,0.176929469, ,78.96980819,31.26049251,42.63953781,20.70714973,82.39188935,2.992566183,1.238506286, ,0.285396142,-0.430818404,-0.682793562
