LSOAcode2011,LSOAname2011,LocalAuthorityDistrictcode2013,LocalAuthorityDistrictname2013,IncomeScoreexponentiallytransformed,EmploymentScoreexponentiallytransformed,EducationSkillsandTrainingScoreexponentiallytransformed,HealthDeprivationandDisabilityScoreexponentiallytransformed,CrimeScoreexponentiallytransformed,BarrierstoHousingandServicesScoreexponentiallytransformed,LivingEnvironmentScoreexponentiallytransformed,IMD,V13,fat,saturate,salt,sugar,protein,carb,fibre,alcohol,V22,energy_fat,energy_saturate,energy_sugar,energy_protein,energy_carb,energy_fibre,energy_alcohol,V30,FAC1_1,FAC2_1,FAC3_1
E01000064,Barking and Dagenham 006E,E09000002,Barking and Dagenham,38.677,32.321,31.185,37.91,23.618,51.152,32.013,246.876, ,8.90343611862379,3.39683815163654,.587331052410749,12.1100641145204,5.22884827007377,21.0859078616052,1.47822717523078,.125227548727035, ,80.1309250676095,30.571543364732,48.4402564580817,20.9153930802951,84.3436314464211,2.73975193509275,.876592841089249, ,.759871247602078,-.53783925371193,-.635834756545292
E01000065,Barking and Dagenham 007A,E09000002,Barking and Dagenham,42.858,40.353,28.825,48.466,36.953,51.133,24.774,273.362, ,8.8143846541515,3.37338553609662,.590417626307204,10.7858423837724,5.20483432027217,20.046094242157,1.51229116794759,.393724071437567, ,79.3294618873642,30.3604698248721,43.1433695350897,20.8193372810887,80.1843769686283,2.81264583595818,2.75606850006302, ,-.256134587807098,-.363671872989641,.650942070541269
E01000066,Barking and Dagenham 011A,E09000002,Barking and Dagenham,22.577,22.812,19.839,19.549,25.219,54.319,13.929,178.244, ,9.34607642301656,3.70906876088848,.633420021881544,11.055297321794,5.141889189457,19.919330661266,1.54365558655663,.181281212769271, ,84.1146878071566,33.3816188479817,44.221189287176,20.567556757828,79.6773226450642,2.78870338634984,1.26896848938489, ,.777644131844068,.221875412619569,.261762009459333
E01000067,Barking and Dagenham 011B,E09000002,Barking and Dagenham,24.08,15.652,16.79,11.845,31.624,40.683,15.719,156.393, ,9.20633740390413,3.64405918770044,.64499828789358,11.1081205184015,5.1007332131437,20.4684031226611,1.59506769167979,.176299398598544, ,82.8570366351438,32.7965326892923,44.4324820736061,20.4029328525748,81.8736124906445,2.94667052180434,1.2340957901898, ,.767496355482308,.274753075925549,-.231492692263152
E01000068,Barking and Dagenham 016E,E09000002,Barking and Dagenham,23.497,16.688,14.217,16.403,59.968,57.941,19.893,208.607, ,9.08250422091801,3.65529771784297,.599831698919653,10.0395290098719,5.19866593933308,18.5750524037772,1.56085294748896,.336350212119047, ,81.7425379882644,32.8976794605747,40.1581160394876,20.7946637573323,74.3002096151088,2.90394155100882,2.35445148483326, ,-.132128187073919,.0589091508221771,.979270116965541
E01000069,Barking and Dagenham 011C,E09000002,Barking and Dagenham,13.964,13.251,15.465,11.472,23.349,24.423,16.841,118.765, ,9.54860450829827,3.97900308409843,.576086293440479,11.4510681510443,5.04597725791092,19.7521829396722,1.56684582016953,.151933882703976, ,85.9374405747014,35.8110277568745,45.8042726041773,20.1839090316437,79.0087317586888,2.91164610601279,1.06353717892783, ,1.29151450193405,-.318002120339693,.447069037679675
E01000070,Barking and Dagenham 011D,E09000002,Barking and Dagenham,19.22,17.284,14.405,8.118,44.814,36.064,23.214,163.119, ,9.61032044949072,3.76326647166876,.578328060558901,10.6531842140591,5.29590890775861,19.4799490426656,1.65559730782437,.148141451745287, ,86.4928840454262,33.8693982450039,42.6127368562364,21.1836356310344,77.9197961706625,3.06863436254836,1.03699016221701, ,.858252191471029,.281664690313548,-.1860273081023
E01000071,Barking and Dagenham 011E,E09000002,Barking and Dagenham,21.637,9.576,15.201,13.518,19.69,41.609,18.22,139.451, ,9.50983845317117,3.76537579859987,.584614692175953,12.4599364288192,4.98572351816881,20.2897251232895,2.13967792010307,.158741469845929, ,85.5885460785568,33.8883821873872,49.8397457152769,19.9428940726752,81.1589004931583,4.02538052947818,1.1111902889215, ,1.54707245002072,.340725383223364,-2.61414111793123
E01000072,Barking and Dagenham 017E,E09000002,Barking and Dagenham,44.781,35.501,35.336,33.022,79.153,67.24,36.881,331.914, ,9.41890808617106,3.72515577620138,.654225394609203,10.1072460309356,5.48986191229764,18.6730586043185,1.6228367961611,.188319882076675, ,84.7701727755324,33.5264019858097,40.4289841237426,21.9594476491905,74.692234417274,3.01754198785031,1.31823917453672, ,.348920795345714,1.2309621286682,.215266459802484
E01000073,Barking and Dagenham 012B,E09000002,Barking and Dagenham,40.911,34.062,37.842,35.689,73.872,41.517,21.291,285.184, ,9.30534537444951,3.66727753304003,.583992760939827,11.0446745961818,5.03579882525693,19.2063838472824,1.50908751835536,.253756193245226, ,83.74810837004,33.0054977973589,44.1786983847273,20.1431953010277,76.8255353891297,2.79281820851688,1.7762933527166, ,.502123303977141,-.481778348525281,.793031537826556
E01000074,Barking and Dagenham 012C,E09000002,Barking and Dagenham,41.622,30.645,30.869,40.166,35.498,48.234,17.759,244.793, ,9.1582929831762,3.52768788863998,.639965510874039,10.3445680376251,5.21948581168516,18.9871547615288,1.52828635459738,.303178387677155, ,82.4246368485803,31.7491909977613,41.3782721505007,20.8779432467406,75.9486190461154,2.87541681133802,2.12224871374009, ,-.0362690545167265,.349561853302634,.772874981928686
E01000075,Barking and Dagenham 012D,E09000002,Barking and Dagenham,37.272,30.134,33.019,22.61,84.149,49.229,37.778,294.191, ,8.20296488562502,3.07378787878833,.58583256330708,9.52832700261628,5.83508651979403,22.6038895923018,1.67959968768484,.177135008863002, ,73.8266839706214,27.6640909090921,38.1133080104651,23.3403460791761,90.4155583692072,3.12878787878823,1.23994506204102, ,-.497315765026321,.741985840514944,-2.2876626131068
E01000076,Barking and Dagenham 012E,E09000002,Barking and Dagenham,40.221,41.395,38.098,33.766,37.297,58.933,21.872,271.582, ,8.98356750102597,3.54982783281585,.634572176270603,10.3481463157279,5.37963333137918,19.279075854387,1.55214930535201,.20142356468726, ,80.8521075092286,31.9484504953423,41.3925852629116,21.5185333255167,77.1163034175483,2.89299138284776,1.40996495281083, ,.0959791199085927,.548108625326749,.0596956360375091
E01000077,Barking and Dagenham 008F,E09000002,Barking and Dagenham,41.58,37.06,34.457,26.381,37.681,45.489,32.722,255.37, ,9.65086191944527,3.6992089034495,.594914434380458,11.5492402196959,5.2574002698015,20.7520731354786,1.59740605126231,.178747267296203, ,86.8577572750039,33.2928801310488,46.1969608787839,21.029601079206,83.0082925419147,2.89809789940265,1.25123087107342, ,1.15559258221462,.159002092395815,-.112996146386978
E01000078,Barking and Dagenham 007B,E09000002,Barking and Dagenham,47.189,29.26,34.986,20.252,55.796,47.146,30.093,264.722, ,8.7954485776806,3.30926878191084,.557676134208643,9.90402686603471,4.97144967177239,18.5327788536349,1.57271091660588,.171625980427911, ,79.1590371991258,29.7834190372009,39.6161074641388,19.8857986870895,74.1311154145396,2.90378920495987,1.20138186299538, ,-.283547684318493,-.851529987274286,-.386372827985203
E01000079,Barking and Dagenham 009E,E09000002,Barking and Dagenham,40.461,35.017,29.966,36.476,44.159,56.852,22.898,265.829, ,8.93048789993107,3.37193110817761,.64379095166262,10.9727752844305,5.11595323401855,19.6905229744168,1.54367024954426,.193626346093406, ,80.3743910993779,30.3473799736013,43.8911011377223,20.4638129360742,78.7620918976673,2.83088817650383,1.35538442265384, ,.184677891044491,.0464310488148604,-.252527342319165
E01000080,Barking and Dagenham 007C,E09000002,Barking and Dagenham,37.935,37.842,25.89,27.362,34.275,52.038,19.3,234.642, ,9.28263705460657,3.56230230176254,.625141763247307,10.3306738181234,5.56367096113413,18.5771413939949,1.5502932456471,.285717077246509, ,83.5437334914564,32.0607207158665,41.3226952724937,22.2546838445365,74.3085655759796,2.93566384561474,2.00001954072557, ,-.0392026140356725,.8393115950189,.685775203552315
E01000081,Barking and Dagenham 007D,E09000002,Barking and Dagenham,30.245,29.582,32.507,27.673,42.818,43.331,23.058,229.214, ,9.3907881984914,3.71717843341702,.579450484573429,11.3666772986568,5.26388026743549,19.686837391891,1.51373366864991,.216922370115929, ,84.5170937864205,33.4546059007566,45.4667091946275,21.0555210697419,78.7473495675643,2.82443722014349,1.51845659081151, ,.757493623792068,-.154176732957566,.549013292717672
E01000082,Barking and Dagenham 007E,E09000002,Barking and Dagenham,35.081,32.819,27.645,26.624,34.534,40.063,27.927,224.693, ,10.7744117899066,4.43554022791523,.661357370833715,12.4958623939678,4.94822722988604,20.739932310856,1.46993402450517,.113795026989975, ,96.9697061091611,39.9198620512392,49.9834495758714,19.7929089195441,82.959729243424,2.59441350355581,.796565188929826, ,2.78668663472098,.546955191647627,1.70145654185183
E01000083,Barking and Dagenham 007F,E09000002,Barking and Dagenham,49.117,35.163,28.021,30.065,44.96,46.5,30.595,264.421, ,9.46468857210475,3.56735874837317,.641267656453371,11.5991996332665,5.57231278835912,21.4464420915652,1.83206258133206,.10555476044008, ,85.1821971489416,32.1062287353628,46.396798533066,22.2892511534364,85.7857683662608,3.39401987460074,.738883323080563, ,1.17048431369948,1.34243956477809,-1.94583434837125
E01000084,Barking and Dagenham 013D,E09000002,Barking and Dagenham,46.573,35.221,43.19,27.611,78.036,42.225,28.55,301.406, ,8.83716484477488,3.32496108438989,.50711961171843,10.6742457367732,4.9177262789681,19.8809086139046,1.62006996064714,.175130216003497, ,79.5344836029738,29.9246497595099,42.6969829470929,19.6709051158724,79.5236344556185,2.96409269785746,1.22591151202448, ,.153535262689076,-1.40477012432267,-.871741049747102
E01000085,Barking and Dagenham 013E,E09000002,Barking and Dagenham,39.283,36.358,36.395,26.262,55.019,61.23,26.977,281.524, ,9.98736698250745,3.87607325072877,.523141856778437,11.5070590379009,4.60143859329448,19.9594451530612,1.56795371720113,.145829491618075, ,89.8863028425662,34.8846592565603,46.0282361516039,18.4057543731779,79.8377806122449,2.72922011661804,1.02080644132653, ,1.56856408159919,-1.4151771333574,.478035567321209
E01000086,Barking and Dagenham 013F,E09000002,Barking and Dagenham,39.513,33.946,28.119,42.126,62.819,40.964,24.505,271.992, ,9.8488164570924,3.78913214206918,.574718630046337,12.3552272225899,5.2246227663799,20.144454003971,1.44118023384072,.147871883962056, ,88.6393481138329,34.1021892786233,49.4209088903598,20.8984910655196,80.5778160158842,2.71444959188176,1.03510318773439, ,1.47871851883815,-.339071554133813,.719732084475568
E01000087,Barking and Dagenham 020B,E09000002,Barking and Dagenham,39.245,32.032,31.062,32.805,24.572,50.911,29.053,239.68, ,10.2130395025604,3.92075530358441,.558755212143424,12.0175877834679,5.34072543282122,21.065824189222,1.65246891002192,.112142831016825, ,91.9173555230432,35.286797732262,48.0703511338718,21.3629017312848,84.263296756888,3.03293221165567,.784999817117776, ,1.9234891969458,.227741074464707,-.263605845099636
E01000088,Barking and Dagenham 020C,E09000002,Barking and Dagenham,29.862,26.021,24.723,29.984,34.007,42.216,33.853,220.666, ,8.98341315834422,3.27336756434302,.752463737855864,9.61255113345883,5.7667035963862,22.8129529572179,1.70825038350094,.238382105846258, ,80.8507184250904,29.460308079086,38.4502045338353,23.0668143855448,91.2518118288719,3.24101073802627,1.66867474092381, ,.0264835370143186,2.4961195132594,-1.43396550095669
E01000089,Barking and Dagenham 020D,E09000002,Barking and Dagenham,32.624,24.886,25.984,18.825,29.913,43.934,39.878,216.044, ,9.02427127344536,3.51673010858825,.560194718657497,11.9314808818692,5.16983678841736,20.5116656794999,1.61730635077326,.157951000329055, ,81.2184414610071,31.650570977296,47.725923527477,20.6793471536694,82.0466627179998,3.01122342875943,1.10565700230339, ,.799245332103126,-.565490937343632,-.809107013982573
E01000090,Barking and Dagenham 020E,E09000002,Barking and Dagenham,33.817,24.711,22.142,12.106,61.171,54.854,22.42,231.221, ,8.75096353837975,3.26005855221621,.65834746565039,10.268018449289,5.39010826819437,20.3968888673099,1.60379327086466,.133227455454677, ,78.7586718454138,29.3405269699488,41.0720737971563,21.5604330727775,81.5875554692399,3.00862552798949,.932592188182747, ,-.0220186994500827,.710044441853863,-1.15856235763929
E01000091,Barking and Dagenham 022A,E09000002,Barking and Dagenham,57.099,46.422,38.515,32.733,38.192,60.185,22.06,295.206, ,9.38404974700105,3.70601773835967,.57744469412703,11.6127202228665,4.9237662743759,20.6365040650401,1.51852834157708,.202568386775826, ,84.4564477230021,33.3541596452344,46.4508808914662,19.6950650975036,82.5460162601605,2.85380465063391,1.41797870743078, ,1.03932310181333,-.735275616594726,.322961844635786
E01000092,Barking and Dagenham 019E,E09000002,Barking and Dagenham,35.488,28.175,19.731,15.869,51.741,78.181,16.138,245.323, ,9.01139540393275,3.5686904028589,.583961907554186,10.4358704211376,5.13817257251154,18.7662912630762,1.51286673209913,.221498661398228, ,81.1025586354059,32.118213625747,41.7434816845504,20.5526902900461,75.0651650523049,2.79870861113918,1.55049062978755, ,.0876320817866853,-.356956377920095,.466991286958386
E01000093,Barking and Dagenham 022B,E09000002,Barking and Dagenham,50.962,48.296,30.999,36.669,65.423,57.753,24.407,314.509, ,9.0064555096171,3.58235996764384,.651763386661829,10.1240435915871,5.59341340104253,18.691531547725,1.54761190005396,.170444702948048, ,81.0580995865469,32.2412397087912,40.4961743663486,22.3736536041701,74.7661261909002,2.933028491821,1.19311292063634, ,.00720446924344767,1.0814138720083,.0826176278719119
E01000094,Barking and Dagenham 022C,E09000002,Barking and Dagenham,35.51,20.654,13.484,23.925,28,91.814,30.245,243.632, ,8.88656571161633,3.3465132876575,.654392447316478,10.1475791549881,5.14897980898985,18.804296688466,1.55366266998858,.198873147254229, ,79.9790914045427,30.1186195889148,40.5903166199525,20.5959192359594,75.2171867538641,2.87219921104542,1.39211203077961, ,-.205321697041551,.294434500112322,-.111403187121687
E01000095,Barking and Dagenham 018E,E09000002,Barking and Dagenham,34.853,25.374,28.608,18.938,67.086,88.998,13.906,277.763, ,7.24589476513836,2.61194762896854,.643301143516512,9.51277803910614,5.92906457899484,35.476189996197,1.91652061913415,.202280716349707, ,65.2130528862049,23.5075286606991,38.0511121564245,23.7162583159793,141.904759984788,3.6618040902269,1.41596501444795, ,.377545267753076,1.39384806019815,-6.590206971879
E01000096,Barking and Dagenham 022D,E09000002,Barking and Dagenham,61.013,27.366,33.889,23.954,76.142,70.23,31.333,323.927, ,9.03861431726834,3.48124273659216,.64926715934189,11.448668403466,5.06007334201728,20.6284779407593,1.48981565384828,.128792423401483, ,81.3475288554069,31.3311846293273,45.7946736138642,20.2402933680691,82.5139117630373,2.79704309905415,.901546963810388, ,.706252165197126,-.0631184748300431,-.293565629883551
E01000097,Barking and Dagenham 023C,E09000002,Barking and Dagenham,45.922,35.942,34.531,42.566,56.446,51.866,23.458,290.731, ,10.1825425268792,4.3394114380898,.636096272777791,10.745666044117,5.18898541214483,20.0555666044115,1.61780071677353,.132239148452879, ,91.64288274191,39.0547029428117,42.9826641764683,20.7559416485793,80.2222664176461,3.02739891979205,.925674039170163, ,1.82466378226926,.943460571735869,.8885291646882
E01000098,Barking and Dagenham 023D,E09000002,Barking and Dagenham,41.517,37.628,33.628,30.519,66.933,41.915,19.533,271.673, ,9.77354489311196,3.90408218527308,.655843658432339,10.9959334916866,5.01504370546309,19.4267586698335,1.47919287410924,.17015430688836, ,87.9619040380037,35.1367396674604,43.9837339667464,20.0601748218523,77.707034679334,2.73267458432301,1.19108014821852, ,1.11908984677671,.327383697617279,1.09058448600774
E01000099,Barking and Dagenham 023E,E09000002,Barking and Dagenham,38.051,28.745,26.539,29.602,40.241,43.353,20.504,227.035, ,9.60901844810612,3.64662561611068,.632441436065378,10.6714691592735,5.40231939163488,20.2258639628215,1.69636635685115,.177836488522742, ,86.4811660329513,32.8196305449964,42.6858766370942,21.6092775665395,80.9034558512863,3.129199408534,1.2448554196592, ,.786119966248755,.968408262079562,-.50949719779972
E01000100,Barking and Dagenham 004B,E09000002,Barking and Dagenham,41.038,36.274,28.362,23.056,40.477,42.43,31.194,242.831, ,10.3959440457955,4.34995597839221,.743177436910462,14.7730318471339,5.37402967024112,22.3790889300973,1.62173103281463,.0989226880593403, ,93.563496412159,39.1496038055318,59.0921273885358,21.4961186809645,89.5163557203895,2.92410062081754,.692458816415383, ,3.28171628113645,1.77099823166462,.180747749537438
E01000101,Barking and Dagenham 004C,E09000002,Barking and Dagenham,47.012,35.362,28.417,41.357,51.249,41.601,33.394,278.392, ,8.6551179497137,3.22910397048822,.549523153091943,9.96433161828943,4.90123386079021,18.1068148723429,1.54661197941949,.195945272303659, ,77.8960615474222,29.0619357343942,39.8573264731577,19.6049354431608,72.4272594893717,2.84218037083782,1.37161690612562, ,-.508027519423141,-1.15676244180176,-.241985217962414
E01000102,Barking and Dagenham 007G,E09000002,Barking and Dagenham,47.492,35.32,26.673,34.775,52.562,42.827,24.328,263.977, ,9.50277966101716,3.78491658358243,.589086806247954,10.6244479893654,5.17114257228321,19.1422612163509,1.50988501163175,.317673811897639, ,85.5250169491532,34.0642492522452,42.4977919574618,20.6845702891328,76.5690448654038,2.80155799268856,2.22371668328348, ,.450980272192937,-.0677361659159573,1.34185560846242
E01000103,Barking and Dagenham 014A,E09000002,Barking and Dagenham,50.591,32.932,38.841,28.929,64.836,55.961,17.183,289.273, ,9.1879532801885,3.47726653162555,.606996553188742,10.6165093439626,5.26937794040782,18.4130684788291,1.48042341871404,.249699443282801, ,82.6915795216946,31.2953987846332,42.4660373758507,21.0775117616312,73.6522739153164,2.77199424986928,1.74789610297962, ,-.00470527579406226,.00548846947275735,.744531107296046
E01000104,Barking and Dagenham 014B,E09000002,Barking and Dagenham,50.616,44.23,31.057,23.412,21.64,56.705,18.569,246.229, ,9.23922589603407,3.49493795018644,.586424845960276,10.2368931701815,4.87314935346693,17.5692363099887,1.53194046689229,.327388688709538, ,83.153033064307,31.4544415516796,40.9475726807263,19.4925974138677,70.276945239955,2.81779050594461,2.29172082096676, ,-.214922721747119,-.660870235105487,1.15039130711642
E01000105,Barking and Dagenham 014C,E09000002,Barking and Dagenham,53.022,46.158,38.08,41.546,63.183,65.782,19.411,327.182, ,9.66220416867326,3.63675325032657,.624486162894721,10.8616806768936,5.24583614225774,20.3597399738597,1.65812065763224,.197631892412464, ,86.9598375180589,32.7307792529426,43.4467227075746,20.9833445690309,81.4389598954389,3.08419343743549,1.38342324688725, ,.858235882969679,.576792232287194,-.24324335782012
E01000106,Barking and Dagenham 014D,E09000002,Barking and Dagenham,54.006,46.985,30.06,27.487,72.98,57.736,38.149,327.403, ,8.53818499657981,3.03420019761328,.54033358668392,9.60167971422066,4.85944136201262,17.9467500190012,1.45774568670668,.404011330090447, ,76.8436649692192,27.3078017785204,38.4067188568826,19.4377654480505,71.7870000760049,2.73676369993155,2.82807931063312, ,-1.25341747750095,-1.50407683168481,.866608710593847
