gtin,category
5.00E+12,soft_drinks
5.00E+12,soft_drinks
5.00E+12,soft_drinks
5.05E+12,soft_drinks
5.00E+12,soft_drinks
4.06E+12,soft_drinks
9.00E+12,soft_drinks
5.06E+12,soft_drinks
5.06E+12,soft_drinks
5.05E+12,soft_drinks
5.00E+12,soft_drinks
5.05E+12,soft_drinks
5.00E+12,soft_drinks
5.05E+12,soft_drinks
5.00E+12,soft_drinks
5.05E+12,soft_drinks
5.00E+12,soft_drinks
42099017,soft_drinks
5.05E+12,soft_drinks
5.05E+12,soft_drinks
5.90E+12,soft_drinks
5.90E+12,soft_drinks
5.06E+12,soft_drinks
5.06E+12,soft_drinks
5.00E+12,soft_drinks
5.05E+12,soft_drinks
8.98E+11,soft_drinks
5.06E+12,soft_drinks
5.06E+12,soft_drinks
5.00E+12,soft_drinks
5.05E+12,soft_drinks
5.06E+12,soft_drinks
5.06E+12,soft_drinks
94129618,soft_drinks
4.06E+12,soft_drinks
5.05E+12,soft_drinks
5.00E+12,soft_drinks
90399572,dairy
90399589,dairy
4.00E+12,dairy
4.00E+12,dairy
4.03E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.05E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.41E+12,dairy
5.76E+12,dairy
7.61E+12,dairy
8.89E+12,dairy
5.00E+12,dairy
5.41E+12,dairy
5.00E+12,dairy
4.00E+12,dairy
5.76E+12,dairy
5.00E+12,dairy
5.06E+12,dairy
5.00E+12,dairy
5.76E+12,dairy
5.06E+12,dairy
5.00E+12,dairy
5.41E+12,dairy
5.06E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.76E+12,dairy
5.06E+12,dairy
7.61E+12,dairy
5.73E+12,dairy
5.00E+12,dairy
5.76E+12,dairy
5.71E+12,dairy
5.76E+12,dairy
5.73E+12,dairy
7.61E+12,dairy
5.03E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
4.00E+12,dairy
5.05E+12,dairy
5.05E+12,dairy
5.06E+12,dairy
5.41E+12,dairy
5.03E+12,dairy
5.03E+12,dairy
5.03E+12,dairy
5.41E+12,dairy
5.04E+12,dairy
5.04E+12,dairy
4.00E+12,dairy
7.61E+12,dairy
5.41E+12,dairy
5.06E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
4.00E+12,dairy
4.00E+12,dairy
7.61E+12,dairy
5.71E+12,dairy
7.61E+12,dairy
5.71E+12,dairy
7.61E+12,dairy
8.89E+12,dairy
8.89E+12,dairy
5.71E+12,dairy
5.71E+12,dairy
4.03E+12,dairy
5.41E+12,dairy
5.73E+12,dairy
5.06E+12,dairy
5.71E+12,dairy
5.71E+12,dairy
5.71E+12,dairy
8.59E+12,dairy
8.59E+12,dairy
8.59E+12,dairy
5.41E+12,dairy
5.41E+12,dairy
5.06E+12,dairy
5.76E+12,dairy
7.61E+12,dairy
5.73E+12,dairy
5.41E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.00E+12,dairy
7.61E+12,dairy
5.00E+12,dairy
4.03E+12,dairy
5.41E+12,dairy
5.41E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
4.00E+12,dairy
5.03E+12,dairy
5.03E+12,dairy
5.03E+12,dairy
7.61E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.06E+12,dairy
96020678,fish
2.98E+11,fish
2.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.06E+12,fish
5.06E+12,fish
5.05E+12,fish
5.05E+12,fish
5.38E+11,fish
5.38E+11,fish
5.06E+12,fish
5.05E+12,fish
5.05E+12,fish
5.03E+12,fish
5.05E+12,fish
2.27E+11,fish
2.98E+11,fish
96098479,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.38E+11,fish
5.05E+12,fish
5.00E+12,fish
2.05E+12,fish
5.05E+12,fish
5.01E+12,fish
5.06E+12,fish
5.04E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.06E+12,fish
5.05E+12,fish
2.99E+11,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
2.97E+11,fish
5.05E+12,fish
5.39E+12,fish
5.39E+12,fish
5.70E+12,fish
5.70E+12,fish
5.05E+12,fish
5.06E+12,fish
5.05E+12,fish
2.95E+11,fish
2.95E+11,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
96062609,fish
96062616,fish
5.02E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.39E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.00E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
2.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.00E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.39E+12,fish
5.05E+12,fish
5.00E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.06E+12,fish
5.06E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.00E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.39E+12,fish
5.39E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
5.05E+12,fish
96102473,dairy
96102510,dairy
96123935,dairy
96139318,dairy
3.33E+12,dairy
3.33E+12,dairy
4.03E+12,dairy
5.04E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.39E+12,dairy
5.06E+12,dairy
96102480,dairy
5.06E+12,dairy
3.33E+12,dairy
96102497,dairy
5.02E+12,dairy
7.61E+12,dairy
5.04E+12,dairy
5.04E+12,dairy
5.04E+12,dairy
5.04E+12,dairy
5.39E+12,dairy
5.01E+12,dairy
96146439,dairy
3.03E+12,dairy
5.04E+12,dairy
5.06E+12,dairy
96102503,dairy
96102459,dairy
5.01E+12,dairy
5.39E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3221167,dairy
96117767,dairy
5.01E+12,dairy
5.01E+12,dairy
96100714,dairy
96100721,dairy
96100707,dairy
96100738,dairy
5.01E+12,dairy
5.02E+12,dairy
7.61E+12,dairy
7.61E+12,dairy
5.06E+12,dairy
7.61E+12,dairy
7.61E+12,dairy
5.02E+12,dairy
5.06E+12,dairy
5.04E+12,dairy
96115985,sauces
5.00E+12,sauces
5.01E+12,sauces
5.05E+12,sauces
7.61E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
96115978,sauces
8.59E+12,sauces
8.71E+12,sauces
7.61E+12,sauces
8.71E+12,sauces
5.05E+12,sauces
7.61E+12,sauces
7.61E+12,sauces
8.71E+12,sauces
7.61E+12,sauces
8.72E+12,sauces
7.61E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.72E+12,sauces
5.05E+12,sauces
7.61E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
5.00E+12,sauces
5.00E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.59E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
5.00E+12,sauces
5.00E+12,sauces
5.00E+12,sauces
5.00E+12,sauces
8.59E+12,sauces
5.01E+12,sauces
7.61E+12,sauces
7.61E+12,sauces
5.00E+12,sauces
8.71E+12,sauces
5.01E+12,sauces
8.71E+12,sauces
5.01E+12,sauces
8.71E+12,sauces
7.61E+12,sauces
7.61E+12,sauces
7.61E+12,sauces
8.59E+12,sauces
8.59E+12,sauces
5.01E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
7.61E+12,sauces
7.61E+12,sauces
8.71E+12,sauces
8.59E+12,sauces
7.61E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
8.72E+12,sauces
5.05E+12,sauces
8.72E+12,sauces
8.72E+12,sauces
8.72E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
7.61E+12,sauces
7.61E+12,sauces
8.71E+12,sauces
7.61E+12,sauces
7.61E+12,sauces
7.61E+12,sauces
96112373,sauces
8.71E+12,sauces
96122976,sauces
96122983,sauces
5.00E+12,sauces
5.00E+12,sauces
5.05E+12,sauces
8.71E+12,sauces
96122969,sauces
5.00E+12,sauces
96123003,sauces
5.05E+12,sauces
8.71E+12,sauces
5.00E+12,sauces
96123010,sauces
8.72E+12,sauces
8.71E+12,sauces
5.00E+12,sauces
5.05E+12,sauces
8.72E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
50184439,sauces
5.00E+12,sauces
5.00E+12,sauces
8.72E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
5.04E+12,sauces
5.04E+12,sauces
50118847,sauces
50118854,sauces
8.71E+12,sauces
5.05E+12,sauces
5.05E+12,sauces
8.71E+12,sauces
5.00E+12,sauces
5.00E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
8.71E+12,sauces
5.02E+12,sauces
5.02E+12,sauces
5.02E+12,sauces
10700533661,sweets
28000089009,sweets
34000004966,sweets
34000134106,sweets
28000010775,sweets
40000437857,sweets
10700807229,sweets
28000011598,sweets
40000006947,sweets
34000470228,sweets
40000486633,sweets
34000196357,sweets
6.56E+11,sweets
34000102556,sweets
40000422082,sweets
34000271184,sweets
32134233030,sweets
71720531303,sweets
40000394129,sweets
40000490845,sweets
5.03E+12,sweets
34000240456,sweets
6.94E+12,sweets
34000239337,sweets
34000004935,sweets
10700028082,sweets
71720009314,sweets
40000004585,sweets
40000485919,sweets
28000003555,sweets
34000003341,sweets
12000030673,readymade
21000010875,readymade
28000003616,readymade
40000467052,readymade
41642122514,readymade
44000003869,readymade
44000004460,readymade
72400060519,readymade
78000098167,readymade
8.72E+11,readymade
8.72E+11,readymade
79200563028,readymade
22000015105,readymade
8.96E+11,readymade
8.72E+11,readymade
64144150502,readymade
81363003006,readymade
17082221308,readymade
12000030680,readymade
43000958025,readymade
16000275348,readymade
72400060182,readymade
6.56E+11,readymade
79200370213,readymade
34000473687,readymade
6.01E+11,readymade
79200007393,readymade
6.56E+11,readymade
70890501024,readymade
38000391347,readymade
79200498191,readymade
6.01E+11,readymade
22000159342,readymade
74683003245,readymade
81363007509,readymade
44000013561,readymade
44000049157,readymade
70920474519,readymade
54400000054,readymade
38000310317,readymade
38000019210,readymade
38000504716,readymade
22000159359,readymade
38000581717,readymade
30000065310,readymade
30000065075,readymade
30000029138,readymade
5.06E+12,readymade
81363204007,readymade
81363202003,readymade
31200016058,readymade
64144030217,readymade
8.85E+11,readymade
5.06E+12,readymade
70970473913,readymade
28000130008,readymade
10700021526,readymade
8.88E+12,readymade
9.42E+12,readymade
9.42E+12,readymade
7.61E+11,readymade
8.98E+11,readymade
43000200032,readymade
43000204313,readymade
43000201435,readymade
43000201411,readymade
8.72E+11,readymade
8.72E+11,readymade
41500220222,readymade
29700001414,readymade
29700001124,readymade
16000141544,readymade
43000208120,readymade
7.62E+11,readymade
25373000143,readymade
77975503485,readymade
6.56E+11,readymade
22000003607,readymade
8.96E+11,readymade
79200230500,readymade
79200230401,readymade
12000003103,readymade
43000285329,readymade
79200983710,readymade
79200928391,readymade
70970000324,readymade
70970446283,readymade
70970540387,readymade
70970540394,readymade
14800000108,readymade
44000032210,readymade
44000032197,readymade
44000017040,readymade
44000032029,readymade
41196891089,readymade
12820113440,grains
16000292772,grains
16000292819,grains
16000292826,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.02E+12,grains
5.02E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.10E+12,grains
8.41E+12,grains
8.41E+12,grains
8.41E+12,grains
8.41E+12,grains
8.41E+12,grains
8.89E+12,grains
5.02E+12,grains
5.06E+12,grains
5.05E+12,grains
5.01E+12,grains
5.05E+12,grains
5.01E+12,grains
12820201000,grains
5.01E+12,grains
8.41E+12,grains
8.41E+12,grains
5.01E+12,grains
5.01E+12,grains
8.41E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.02E+12,grains
8.41E+12,grains
5.10E+12,grains
5.01E+12,grains
5.01E+12,grains
5.06E+12,grains
5.06E+12,grains
5.01E+12,grains
12820000405,grains
5.01E+12,grains
5.10E+12,grains
8.41E+12,grains
8.41E+12,grains
5.05E+12,grains
8.41E+12,grains
5.01E+12,grains
5.06E+12,grains
5.01E+12,grains
12820201208,grains
5.01E+12,grains
8.41E+12,grains
5.05E+12,grains
5.00E+12,grains
5.06E+12,grains
5.10E+12,grains
8.41E+12,grains
8.41E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
12820000603,grains
12820000207,grains
5.02E+12,grains
5.02E+12,grains
5.02E+12,grains
5.05E+12,grains
5.05E+12,grains
8.41E+12,grains
8.41E+12,grains
8.41E+12,grains
5.01E+12,grains
5.05E+12,grains
5.05E+12,grains
5.00E+12,grains
5.90E+12,grains
5.06E+12,grains
8.41E+12,grains
5.01E+12,grains
5.01E+12,grains
5.05E+12,grains
5.05E+12,grains
8.41E+12,grains
5.10E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
8.41E+12,grains
8.41E+12,grains
8.41E+12,grains
5.06E+12,grains
5.03E+12,grains
5.06E+12,grains
8.41E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.05E+12,grains
5.01E+12,grains
5.06E+12,grains
5.05E+12,grains
5.01E+12,grains
5.00E+12,grains
5.00E+12,grains
5.00E+12,grains
5.05E+12,grains
5.06E+12,grains
8.41E+12,grains
8.41E+12,grains
5.01E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.01E+12,grains
12820113495,grains
12820000504,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
8.41E+12,grains
8.41E+12,grains
8.59E+12,grains
8.59E+12,grains
8.41E+12,grains
5.01E+12,grains
5.01E+12,grains
5.06E+12,grains
5.01E+12,grains
5.01E+12,grains
14113291545,water
8.99E+11,water
5.00E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.04E+12,water
5.04E+12,water
5.04E+12,water
5.04E+12,water
5.04E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.06E+12,water
5.45E+12,water
8.89E+12,water
5.05E+12,water
5.01E+12,water
5.02E+12,water
5.05E+12,water
5.01E+12,water
5.04E+12,water
5.04E+12,water
5.04E+12,water
5.02E+12,water
5.05E+12,water
5.05E+12,water
5.02E+12,water
5.04E+12,water
8.89E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
8.99E+11,water
5.02E+12,water
5.05E+12,water
5.06E+12,water
5.02E+12,water
5.01E+12,water
5.04E+12,water
5.02E+12,water
5.05E+12,water
5.02E+12,water
5.04E+12,water
5.06E+12,water
5.06E+12,water
5.05E+12,water
8.99E+11,water
5.06E+12,water
5.05E+12,water
5.06E+12,water
5.06E+12,water
5.02E+12,water
5.04E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.04E+12,water
5.06E+12,water
5.01E+12,water
5.04E+12,water
5.02E+12,water
5.02E+12,water
5.05E+12,water
5.04E+12,water
5.02E+12,water
5.05E+12,water
5.04E+12,water
5.02E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.02E+12,water
5.02E+12,water
5.06E+12,water
5.06E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.04E+12,water
5.05E+12,water
5.05E+12,water
5.04E+12,water
5.04E+12,water
5.02E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.02E+12,water
5.04E+12,water
5.04E+12,water
5.01E+12,water
5.06E+12,water
5.06E+12,water
5.06E+12,water
5.06E+12,water
5.04E+12,water
5.04E+12,water
5.02E+12,water
5.06E+12,water
5.06E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.06E+12,water
5.02E+12,water
5.02E+12,water
5.04E+12,water
5.05E+12,water
5.04E+12,water
5.04E+12,water
5.04E+12,water
5.02E+12,water
5.01E+12,water
5.02E+12,water
5.05E+12,water
5.05E+12,water
5.02E+12,water
5.04E+12,water
5.04E+12,water
5.04E+12,water
5.01E+12,water
5.02E+12,water
5.02E+12,water
5.05E+12,water
5.06E+12,water
5.04E+12,water
5.06E+12,water
8.99E+11,water
5.05E+12,water
5.06E+12,water
5.01E+12,water
8.89E+11,water
5.01E+12,water
5.01E+12,water
5.01E+12,water
5.06E+12,water
5.01E+12,water
5.01E+12,water
5.01E+12,water
5.05E+12,water
5.02E+12,water
5.05E+12,water
5.02E+12,water
5.02E+12,water
5.06E+12,water
5.06E+12,water
5.06E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.06E+12,water
5.06E+12,water
5.02E+12,water
5.02E+12,water
5.04E+12,water
5.04E+12,water
5.04E+12,water
8.99E+11,water
5.05E+12,water
5.05E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.06E+12,water
5.06E+12,water
5.05E+12,water
5.05E+12,water
5.02E+12,water
5.05E+12,water
5.05E+12,water
5.02E+12,water
5.06E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.06E+12,water
5.02E+12,water
5.04E+12,water
5.04E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.06E+12,water
8.99E+11,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.06E+12,water
5.06E+12,water
5.06E+12,water
5.06E+12,water
5.06E+12,water
5.06E+12,water
14113911368,fruit_veg
14113911719,fruit_veg
14113912334,fruit_veg
14113912341,fruit_veg
14113913584,fruit_veg
41570112274,fruit_veg
5.00E+12,fruit_veg
5.00E+12,fruit_veg
5.03E+12,fruit_veg
5.03E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.10E+12,fruit_veg
5.05E+12,fruit_veg
14113230117,fruit_veg
14113913591,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
41570112984,fruit_veg
5.06E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.10E+12,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
8.72E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.00E+12,fruit_veg
5.10E+12,fruit_veg
5.10E+12,fruit_veg
5.05E+12,fruit_veg
5.01E+12,fruit_veg
5.00E+12,fruit_veg
5.00E+12,fruit_veg
5.05E+12,fruit_veg
41570112991,fruit_veg
5.06E+12,fruit_veg
5.10E+12,fruit_veg
14113912112,fruit_veg
5.06E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.02E+12,fruit_veg
14113912105,fruit_veg
5.02E+12,fruit_veg
14113912853,fruit_veg
14113912860,fruit_veg
14113912877,fruit_veg
5.05E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.05E+12,fruit_veg
5.02E+12,fruit_veg
5.02E+12,fruit_veg
41570080276,fruit_veg
41570108826,fruit_veg
41570108833,fruit_veg
41570108819,fruit_veg
14113911702,fruit_veg
14113911672,fruit_veg
5.02E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.03E+12,fruit_veg
5.05E+12,fruit_veg
41570112243,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.06E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.00E+12,fruit_veg
41570108253,fruit_veg
5.03E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.05E+12,fruit_veg
5.10E+12,fruit_veg
5.00E+12,fruit_veg
14113230025,fruit_veg
5.00E+12,fruit_veg
5.05E+12,fruit_veg
14113230018,fruit_veg
18341751017,wine
85000019894,wine
85000020425,wine
85000022634,wine
5.01E+12,wine
5.03E+12,wine
5.03E+12,wine
85000019085,wine
85000005002,wine
5.01E+12,wine
5.41E+12,wine
21296604345,wine
82100736164,wine
8.50E+11,wine
5.06E+12,wine
5.01E+12,wine
85000020302,wine
5.03E+12,wine
85000229125,wine
85000017746,wine
85000003213,wine
5.01E+12,wine
5.01E+12,wine
85000010181,wine
5.01E+12,wine
85000021569,wine
7.16E+11,wine
86003051843,wine
89819405169,wine
18341751130,wine
8.58E+11,wine
85000016152,wine
5.03E+12,wine
7.16E+11,wine
82896780129,wine
5.01E+12,wine
5.03E+12,wine
5.03E+12,wine
18341751109,wine
85000009840,wine
5.01E+12,wine
18627703273,grains
33776080204,grains
33776080358,grains
42272005987,grains
61232202471,grains
6.11E+11,grains
6.11E+11,grains
6.12E+11,grains
7.38E+11,grains
7.38E+11,grains
7.94E+11,grains
8.35E+11,grains
8.57E+11,grains
5.00E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
5.02E+12,grains
5.02E+12,grains
5.02E+12,grains
5.02E+12,grains
5.02E+12,grains
5.03E+12,grains
5.03E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.06E+12,grains
5.39E+12,grains
5.39E+12,grains
5.39E+12,grains
5.40E+12,grains
5.40E+12,grains
5.40E+12,grains
5.40E+12,grains
7.09E+12,grains
7.61E+12,grains
8.61E+12,grains
8.71E+12,grains
8.71E+12,grains
8.71E+12,grains
9.30E+12,grains
9.34E+12,grains
5.05E+12,grains
8.35E+11,grains
6.12E+11,grains
5.06E+12,grains
5.05E+12,grains
9.30E+12,grains
5.10E+12,grains
42272005994,grains
5.01E+12,grains
5.03E+12,grains
5.05E+12,grains
5.03E+12,grains
5.06E+12,grains
5.02E+12,grains
5.39E+12,grains
5.06E+12,grains
8.57E+11,grains
5.05E+12,grains
9.30E+12,grains
5.05E+12,grains
5.01E+12,grains
5.06E+12,grains
5.05E+12,grains
5.06E+12,grains
5.03E+12,grains
5.41E+12,grains
35228006015,grains
7.74E+11,grains
5.05E+12,grains
5.03E+12,grains
9.34E+12,grains
5.01E+12,grains
5.06E+12,grains
5.06E+12,grains
5.01E+12,grains
5.06E+12,grains
42272006021,grains
5.00E+12,grains
5.40E+12,grains
6.11E+11,grains
5.06E+12,grains
5.01E+12,grains
7.31E+12,grains
8.61E+12,grains
5.06E+12,grains
5.06E+12,grains
7.21E+11,grains
5.05E+12,grains
8.72E+12,grains
5.03E+12,grains
5.05E+12,grains
33776080365,grains
5.01E+12,grains
58449890461,grains
5.00E+12,grains
5.01E+12,grains
35228006022,grains
5.01E+12,grains
5.06E+12,grains
5.06E+12,grains
5.05E+12,grains
